"District","State","Yearcode","Ground_water_level","ID","SDP","gini"
"amravati","maharashtra",2017,8.7368970508271,4682017,"1661065",0.29
"amravati","maharashtra",2021,7.98802016075622,4682021,"-",0.29
"amravati","maharashtra",2020,6.95290588159156,4682020,"1653094",0.29
"amravati","maharashtra",2012,7.43884377470423,4682012,"1189711",0.29
"amravati","maharashtra",2018,8.62955802991695,4682018,"1728578",0.29
"amravati","maharashtra",2014,7.72092073663093,4682014,"1345341",0.29
"amravati","maharashtra",2019,9.27359215537793,4682019,"1782903",0.29
"amravati","maharashtra",2013,7.92311749695008,4682013,"1267551",0.29
"amreli","gujarat",2013,11.7692057571828,4392013,"641489",0.19
"amreli","gujarat",2021,8.60629367922043,4392021,"-",0.19
"amreli","gujarat",2015,11.3230269374075,4392015,"774775",0.19
"amreli","gujarat",2017,11.3577297345011,4392017,"946511",0.19
"amreli","gujarat",2011,7.86018354170737,4392011,"532809",0.19
"amreli","gujarat",2014,12.5301885220217,4392014,"705629",0.19
"amreli","gujarat",2018,12.278180114556,4392018,"1034399",0.19
"amreli","gujarat",2020,6.45141523112069,4392020,"1099259",0.19
"amreli","gujarat",2019,11.6254370263663,4392019,"1110179",0.19
"amreli","gujarat",2016,11.2065246900218,4392016,"843930",0.19
"amreli","gujarat",2012,11.7824258703613,4392012,"596659",0.19
"amritsar","punjab",2020,14.83,272020,"352357",0.3
"amritsar","punjab",2015,13.515,272015,"294895",0.3
"amritsar","punjab",2012,12.83,272012,"251813",0.3
"amritsar","punjab",2011,12.06,272011,"239227",0.3
"amritsar","punjab",2014,12.915,272014,"278485",0.3
"amritsar","punjab",2017,14.224,272017,"335057",0.3
"amritsar","punjab",2018,14.866,272018,"353942",0.3
"amritsar","punjab",2013,13.535,272013,"267515",0.3
"amritsar","punjab",2021,138.255,272021,"376781",0.3
"amritsar","punjab",2019,14.6833333333333,272019,"367558",0.3
"amritsar","punjab",2016,13.88,272016,"315783",0.3
"anand","gujarat",2017,9.9146438091538,4402017,"946511",0.21
"anand","gujarat",2021,9.68372423132976,4402021,"-",0.21
"anand","gujarat",2020,9.77973380490534,4402020,"1099259",0.21
"anand","gujarat",2011,9.44783864107943,4402011,"532809",0.21
"anand","gujarat",2013,9.80539153577467,4402013,"641489",0.21
"anand","gujarat",2018,10.9914408369281,4402018,"1034399",0.21
"anand","gujarat",2015,8.87923021826544,4402015,"774775",0.21
"anand","gujarat",2012,9.81615122936504,4402012,"596659",0.21
"anand","gujarat",2019,10.0710732005829,4402019,"1110179",0.21
"anand","gujarat",2014,8.5986505161782,4402014,"705629",0.21
"anand","gujarat",2016,9.31127329935553,4402016,"843930",0.21
"anantapur","andhra pradesh",2021,10.8583333333333,5022021,"661432",0.27
"anantapur","andhra pradesh",2014,17.3933333333333,5022014,"397064",0.27
"anantapur","andhra pradesh",2017,22.0683333333333,5022017,"526626",0.27
"anantapur","andhra pradesh",2016,18.4658333333333,5022016,"477566",0.27
"anantapur","andhra pradesh",2015,19.8816666666667,5022015,"446997",0.27
"anantapur","andhra pradesh",2012,13.8733333333333,5022012,"341335",0.27
"anantapur","andhra pradesh",2013,15.3258333333333,5022013,"360239",0.27
"anantapur","andhra pradesh",2011,10.5091666666667,5022011,"339996",0.27
"anantapur","andhra pradesh",2018,18.5258333333333,5022018,"558862",0.27
"anantapur","andhra pradesh",2019,18.2142857142857,5022019,"595658",0.27
"anantapur","andhra pradesh",2020,15.8811111111111,5022020,"593869",0.27
"anjaw","arunachal pradesh",2012,3.79,6282012,"10399",0.34
"anjaw","arunachal pradesh",2018,4.03,6282018,"14897",0.34
"anjaw","arunachal pradesh",2017,3.095,6282017,"13923",0.34
"anjaw","arunachal pradesh",2013,3.465,6282013,"11226",0.34
"anjaw","arunachal pradesh",2020,4.68,6282020,"16588",0.34
"anjaw","arunachal pradesh",2011,3.28,6282011,"10229",0.34
"anjaw","arunachal pradesh",2019,3.63,6282019,"17091",0.34
"anjaw","arunachal pradesh",2016,3.395,6282016,"13396",0.34
"anjaw","arunachal pradesh",2014,3.59333333333333,6282014,"13082",0.34
"anjaw","arunachal pradesh",2015,2.8275,6282015,"12889",0.34
"anjaw","arunachal pradesh",2021,4.03,6282021,"-",0.34
"anuppur","madhya pradesh",2017,5.73752562431634,3902017,"441956",0.37
"anuppur","madhya pradesh",2021,5.22863204720307,3902021,"539180",0.37
"anuppur","madhya pradesh",2013,4.98416356408002,3902013,"322598",0.37
"anuppur","madhya pradesh",2020,4.2274754020325,3902020,"490238",0.37
"anuppur","madhya pradesh",2016,6.18904394518645,3902016,"419465",0.37
"anuppur","madhya pradesh",2018,5.87389579857545,3902018,"482361",0.37
"anuppur","madhya pradesh",2015,6.04934766911614,3902015,"370716",0.37
"anuppur","madhya pradesh",2011,5.48307883575971,3902011,"282371",0.37
"anuppur","madhya pradesh",2012,5.6576991808476,3902012,"306853",0.37
"anuppur","madhya pradesh",2019,4.89222060687048,3902019,"508146",0.37
"anuppur","madhya pradesh",2014,5.13134356922553,3902014,"339247",0.37
"araria","bihar",2016,2.7475,1882016,"289265",0.23
"araria","bihar",2011,2.905,1882011,"228497",0.23
"araria","bihar",2020,2.83333333333333,1882020,"344183",0.23
"araria","bihar",2019,3.805,1882019,"359196",0.23
"araria","bihar",2018,3.1,1882018,"345545",0.23
"araria","bihar",2012,3.29333333333333,1882012,"236933",0.23
"araria","bihar",2015,3.0175,1882015,"269200",0.23
"araria","bihar",2017,2.8575,1882017,"312605",0.23
"araria","bihar",2014,3.065,1882014,"255739",0.23
"araria","bihar",2021,3.31,1882021,"382274",0.23
"araria","bihar",2013,3.24,1882013,"246915",0.23
"arwal","bihar",2016,4.0225,6112016,"289265",0.21
"arwal","bihar",2019,4.1425,6112019,"359196",0.21
"arwal","bihar",2011,5,6112011,"228497",0.21
"arwal","bihar",2018,4.4075,6112018,"345545",0.21
"arwal","bihar",2017,4.105,6112017,"312605",0.21
"arwal","bihar",2013,4.3625,6112013,"246915",0.21
"arwal","bihar",2020,3.82,6112020,"344183",0.21
"arwal","bihar",2014,4.485,6112014,"255739",0.21
"arwal","bihar",2021,3.98,6112021,"382274",0.21
"arwal","bihar",2012,4.55,6112012,"236933",0.21
"arwal","bihar",2015,4.24,6112015,"269200",0.21
"ashoknagar","madhya pradesh",2012,8.63333333333333,3912012,"306853",0.18
"ashoknagar","madhya pradesh",2020,4.77666666666667,3912020,"490238",0.18
"ashoknagar","madhya pradesh",2018,6.24666666666667,3912018,"482361",0.18
"ashoknagar","madhya pradesh",2011,7.4575,3912011,"282371",0.18
"ashoknagar","madhya pradesh",2013,6.7275,3912013,"322598",0.18
"ashoknagar","madhya pradesh",2015,7.345,3912015,"370716",0.18
"ashoknagar","madhya pradesh",2017,7.625,3912017,"441956",0.18
"ashoknagar","madhya pradesh",2016,6.2675,3912016,"419465",0.18
"ashoknagar","madhya pradesh",2014,7.08,3912014,"339247",0.18
"ashoknagar","madhya pradesh",2021,7.32,3912021,"539180",0.18
"ashoknagar","madhya pradesh",2019,5.22,3912019,"508146",0.18
"auraiya","uttar pradesh",2011,4.9,1222011,"645132",0.19
"auraiya","uttar pradesh",2015,6.2225,1222015,"792049",0.19
"auraiya","uttar pradesh",2020,18.1566666666667,1222020,"910011",0.19
"auraiya","uttar pradesh",2016,7.3525,1222016,"888453",0.19
"auraiya","uttar pradesh",2021,27.422,1222021,"948839",0.19
"auraiya","uttar pradesh",2014,6.56,1222014,"729686",0.19
"auraiya","uttar pradesh",2012,5.47,1222012,"673552",0.19
"auraiya","uttar pradesh",2018,11.0742857142857,1222018,"949184",0.19
"auraiya","uttar pradesh",2013,6.0275,1222013,"707469",0.19
"auraiya","uttar pradesh",2019,13.6216666666667,1222019,"980106",0.19
"auraiya","uttar pradesh",2017,8.346,1222017,"922458",0.19
"aurangabad","bihar",2012,6.96753183340244,1892012,"236933",0.28
"aurangabad","bihar",2012,6.96753183340244,1892012,"236933",0.19
"aurangabad","bihar",2015,7.54698327567548,1892015,"269200",0.28
"aurangabad","bihar",2015,7.54698327567548,1892015,"269200",0.19
"aurangabad","bihar",2017,6.77082623697255,1892017,"312605",0.28
"aurangabad","bihar",2017,6.77082623697255,1892017,"312605",0.19
"aurangabad","bihar",2014,6.55469935091555,1892014,"255739",0.28
"aurangabad","bihar",2014,6.55469935091555,1892014,"255739",0.19
"aurangabad","bihar",2019,8.10903706790056,1892019,"359196",0.28
"aurangabad","bihar",2019,8.10903706790056,1892019,"359196",0.19
"aurangabad","bihar",2018,7.02520688469754,1892018,"345545",0.28
"aurangabad","bihar",2018,7.02520688469754,1892018,"345545",0.19
"aurangabad","bihar",2013,7.15592219314205,1892013,"246915",0.28
"aurangabad","bihar",2013,7.15592219314205,1892013,"246915",0.19
"aurangabad","bihar",2020,4.65852730358437,1892020,"344183",0.28
"aurangabad","bihar",2020,4.65852730358437,1892020,"344183",0.19
"aurangabad","bihar",2011,5.3901232364779,1892011,"228497",0.28
"aurangabad","bihar",2011,5.3901232364779,1892011,"228497",0.19
"aurangabad","bihar",2021,5.59969786694366,1892021,"382274",0.28
"aurangabad","bihar",2021,5.59969786694366,1892021,"382274",0.19
"aurangabad","bihar",2016,7.34064827657648,1892016,"289265",0.28
"aurangabad","bihar",2016,7.34064827657648,1892016,"289265",0.19
"azamgarh","uttar pradesh",2011,4.8225,1232011,"645132",0.27
"azamgarh","uttar pradesh",2020,10.2208333333333,1232020,"910011",0.27
"azamgarh","uttar pradesh",2013,4.3575,1232013,"707469",0.27
"azamgarh","uttar pradesh",2018,9.90714285714286,1232018,"949184",0.27
"azamgarh","uttar pradesh",2016,5.3,1232016,"888453",0.27
"azamgarh","uttar pradesh",2015,5.1925,1232015,"792049",0.27
"azamgarh","uttar pradesh",2017,7.566,1232017,"922458",0.27
"azamgarh","uttar pradesh",2012,4.93,1232012,"673552",0.27
"azamgarh","uttar pradesh",2014,4,1232014,"729686",0.27
"azamgarh","uttar pradesh",2021,12.23,1232021,"948839",0.27
"azamgarh","uttar pradesh",2019,10.8683333333333,1232019,"980106",0.27
"bageshwar","uttarakhand",2011,26.245,462011,"101960",0.26
"bageshwar","uttarakhand",2020,20.1833333333333,462020,"156792",0.26
"bageshwar","uttarakhand",2014,18.5675,462014,"125702",0.26
"bageshwar","uttarakhand",2012,27.82,462012,"109528",0.26
"bageshwar","uttarakhand",2019,30.3125,462019,"166351",0.26
"bageshwar","uttarakhand",2016,19.4766666666667,462016,"150303",0.26
"bageshwar","uttarakhand",2013,25.5925,462013,"117778",0.26
"bageshwar","uttarakhand",2018,22.8475,462018,"166519",0.26
"bageshwar","uttarakhand",2015,17.6425,462015,"136144",0.26
"bageshwar","uttarakhand",2017,18.1125,462017,"162205",0.26
"bageshwar","uttarakhand",2021,29.03,462021,"167487",0.26
"baghpat","uttar pradesh",2011,13.8825,1242011,"645132",0.28
"baghpat","uttar pradesh",2013,17.3875,1242013,"707469",0.28
"baghpat","uttar pradesh",2019,96.0416666666667,1242019,"980106",0.28
"baghpat","uttar pradesh",2021,69.01,1242021,"948839",0.28
"baghpat","uttar pradesh",2018,13.6714285714286,1242018,"949184",0.28
"baghpat","uttar pradesh",2015,15.45,1242015,"792049",0.28
"baghpat","uttar pradesh",2014,14.71,1242014,"729686",0.28
"baghpat","uttar pradesh",2012,16.48,1242012,"673552",0.28
"baghpat","uttar pradesh",2017,16.036,1242017,"922458",0.28
"baghpat","uttar pradesh",2016,15.4325,1242016,"888453",0.28
"baghpat","uttar pradesh",2020,18.6366666666667,1242020,"910011",0.28
"bahraich","uttar pradesh",2012,4.62333333333333,1252012,"673552",0.24
"bahraich","uttar pradesh",2013,4.6175,1252013,"707469",0.24
"bahraich","uttar pradesh",2020,14.9383333333333,1252020,"910011",0.24
"bahraich","uttar pradesh",2017,6.488,1252017,"922458",0.24
"bahraich","uttar pradesh",2015,4.2675,1252015,"792049",0.24
"bahraich","uttar pradesh",2014,4.765,1252014,"729686",0.24
"bahraich","uttar pradesh",2016,4.1875,1252016,"888453",0.24
"bahraich","uttar pradesh",2019,11.8266666666667,1252019,"980106",0.24
"bahraich","uttar pradesh",2021,15.464,1252021,"948839",0.24
"bahraich","uttar pradesh",2011,4.395,1252011,"645132",0.24
"bahraich","uttar pradesh",2018,9.07571428571429,1252018,"949184",0.24
"baksa","assam",2021,3.49206728943463,6162021,"-",0.2
"baksa","assam",2015,1.85662374190288,6162015,"167629",0.2
"baksa","assam",2013,2.349789130224,6162013,"138725",0.2
"baksa","assam",2018,2.81633050078586,6162018,"204627",0.2
"baksa","assam",2014,2.42348881698919,6162014,"146425",0.2
"baksa","assam",2019,2.85768995813477,6162019,"212315",0.2
"baksa","assam",2016,2.73965696338047,6162016,"179632",0.2
"baksa","assam",2011,2.16930309887158,6162011,"129354",0.2
"baksa","assam",2017,2.74365717116731,6162017,"195262",0.2
"baksa","assam",2020,2.30580813313561,6162020,"199646",0.2
"baksa","assam",2012,2.90401964577549,6162012,"132518",0.2
"balaghat","madhya pradesh",2013,4.9775,3922013,"322598",0.27
"balaghat","madhya pradesh",2016,5.17,3922016,"419465",0.27
"balaghat","madhya pradesh",2018,6.54666666666667,3922018,"482361",0.27
"balaghat","madhya pradesh",2017,5.1725,3922017,"441956",0.27
"balaghat","madhya pradesh",2012,5.95,3922012,"306853",0.27
"balaghat","madhya pradesh",2019,4.33428571428571,3922019,"508146",0.27
"balaghat","madhya pradesh",2015,5.335,3922015,"370716",0.27
"balaghat","madhya pradesh",2020,3.42333333333333,3922020,"490238",0.27
"balaghat","madhya pradesh",2021,4.32,3922021,"539180",0.27
"balaghat","madhya pradesh",2014,4.5,3922014,"339247",0.27
"balaghat","madhya pradesh",2011,5.51,3922011,"282371",0.27
"ballia","uttar pradesh",2015,5.075,1262015,"792049",0.27
"ballia","uttar pradesh",2018,9.90714285714286,1262018,"949184",0.27
"ballia","uttar pradesh",2012,5.32666666666667,1262012,"673552",0.27
"ballia","uttar pradesh",2013,4.41,1262013,"707469",0.27
"ballia","uttar pradesh",2014,4.1675,1262014,"729686",0.27
"ballia","uttar pradesh",2016,4.685,1262016,"888453",0.27
"ballia","uttar pradesh",2011,4.79,1262011,"645132",0.27
"ballia","uttar pradesh",2019,10.8391666666667,1262019,"980106",0.27
"ballia","uttar pradesh",2020,10.3133333333333,1262020,"910011",0.27
"ballia","uttar pradesh",2021,12.284,1262021,"948839",0.27
"ballia","uttar pradesh",2017,7.132,1262017,"922458",0.27
"balrampur","uttar pradesh",2021,14.0660815684786,1272021,"948839",0.2
"balrampur","uttar pradesh",2016,2.60543685132365,1272016,"888453",0.2
"balrampur","uttar pradesh",2017,4.24054857424643,1272017,"922458",0.2
"balrampur","uttar pradesh",2011,2.84827966235855,1272011,"645132",0.2
"balrampur","uttar pradesh",2014,2.22821449142097,1272014,"729686",0.2
"balrampur","uttar pradesh",2015,2.53124890600656,1272015,"792049",0.2
"balrampur","uttar pradesh",2018,5.65239844163753,1272018,"949184",0.2
"balrampur","uttar pradesh",2019,8.97728524182526,1272019,"980106",0.2
"balrampur","uttar pradesh",2012,1.91870829168365,1272012,"673552",0.2
"balrampur","uttar pradesh",2013,1.87623679593839,1272013,"707469",0.2
"balrampur","uttar pradesh",2020,13.7497166907669,1272020,"910011",0.2
"banda","uttar pradesh",2019,17.2466666666667,1282019,"980106",0.22
"banda","uttar pradesh",2016,6.735,1282016,"888453",0.22
"banda","uttar pradesh",2021,20.272,1282021,"948839",0.22
"banda","uttar pradesh",2020,19.0366666666667,1282020,"910011",0.22
"banda","uttar pradesh",2013,6.2475,1282013,"707469",0.22
"banda","uttar pradesh",2014,7.3075,1282014,"729686",0.22
"banda","uttar pradesh",2011,7.6625,1282011,"645132",0.22
"banda","uttar pradesh",2012,8.97333333333333,1282012,"673552",0.22
"banda","uttar pradesh",2018,11.3514285714286,1282018,"949184",0.22
"banda","uttar pradesh",2017,9.718,1282017,"922458",0.22
"banda","uttar pradesh",2015,7.805,1282015,"792049",0.22
"banka","bihar",2018,4.2675,1902018,"345545",0.19
"banka","bihar",2019,5.1075,1902019,"359196",0.19
"banka","bihar",2013,4.685,1902013,"246915",0.19
"banka","bihar",2016,3.82,1902016,"289265",0.19
"banka","bihar",2020,5.14666666666667,1902020,"344183",0.19
"banka","bihar",2012,4.66666666666667,1902012,"236933",0.19
"banka","bihar",2015,4.2075,1902015,"269200",0.19
"banka","bihar",2014,3.6275,1902014,"255739",0.19
"banka","bihar",2011,4.2675,1902011,"228497",0.19
"banka","bihar",2021,5.12,1902021,"382274",0.19
"banka","bihar",2017,3.8475,1902017,"312605",0.19
"bankura","west bengal",2011,4.83,3052011,"473205",0.25
"bankura","west bengal",2012,4.84666666666667,3052012,"492901",0.25
"bankura","west bengal",2018,4.048,3052018,"659288",0.25
"bankura","west bengal",2015,4.9875,3052015,"546988",0.25
"bankura","west bengal",2014,4.2625,3052014,"515702",0.25
"bankura","west bengal",2016,4.81,3052016,"584911",0.25
"bankura","west bengal",2020,3.57333333333333,3052020,"706648",0.25
"bankura","west bengal",2013,4.0175,3052013,"503952",0.25
"bankura","west bengal",2021,4.96,3052021,"-",0.25
"bankura","west bengal",2019,5.305,3052019,"697554",0.25
"bankura","west bengal",2017,4.0975,3052017,"623787",0.25
"banswara","rajasthan",2017,3.14,882017,"557618",0.27
"banswara","rajasthan",2016,3.7225,882016,"529650",0.27
"banswara","rajasthan",2014,4.6275,882014,"465408",0.27
"banswara","rajasthan",2011,4.6,882011,"395331",0.27
"banswara","rajasthan",2019,3.7975,882019,"598550",0.27
"banswara","rajasthan",2020,3.17666666666667,882020,"583645",0.27
"banswara","rajasthan",2021,4.25,882021,"648142",0.27
"banswara","rajasthan",2015,3.745,882015,"501922",0.27
"banswara","rajasthan",2018,4.54666666666667,882018,"568102",0.27
"banswara","rajasthan",2012,4.93333333333333,882012,"409802",0.27
"banswara","rajasthan",2013,3.625,882013,"434292",0.27
"barabanki","uttar pradesh",2016,6.115,1292016,"888453",0.19
"barabanki","uttar pradesh",2013,4.9225,1292013,"707469",0.19
"barabanki","uttar pradesh",2019,13.52,1292019,"980106",0.19
"barabanki","uttar pradesh",2014,5.2275,1292014,"729686",0.19
"barabanki","uttar pradesh",2020,16.1091666666667,1292020,"910011",0.19
"barabanki","uttar pradesh",2021,15.916,1292021,"948839",0.19
"barabanki","uttar pradesh",2015,5.32,1292015,"792049",0.19
"barabanki","uttar pradesh",2011,4.715,1292011,"645132",0.19
"barabanki","uttar pradesh",2018,10.0671428571429,1292018,"949184",0.19
"barabanki","uttar pradesh",2012,5.01666666666667,1292012,"673552",0.19
"barabanki","uttar pradesh",2017,8.03,1292017,"922458",0.19
"baran","rajasthan",2018,5.27666666666667,892018,"568102",0.2
"baran","rajasthan",2016,9.5575,892016,"529650",0.2
"baran","rajasthan",2015,5.085,892015,"501922",0.2
"baran","rajasthan",2012,6.57,892012,"409802",0.2
"baran","rajasthan",2017,5.475,892017,"557618",0.2
"baran","rajasthan",2013,4.96,892013,"434292",0.2
"baran","rajasthan",2011,5.8875,892011,"395331",0.2
"baran","rajasthan",2020,5.21,892020,"583645",0.2
"baran","rajasthan",2021,5.77,892021,"648142",0.2
"baran","rajasthan",2014,5.025,892014,"465408",0.2
"baran","rajasthan",2019,5.435,892019,"598550",0.2
"bareilly","uttar pradesh",2011,4.2775,1302011,"645132",0.27
"bareilly","uttar pradesh",2016,6.1525,1302016,"888453",0.27
"bareilly","uttar pradesh",2015,6.1,1302015,"792049",0.27
"bareilly","uttar pradesh",2019,9.99333333333333,1302019,"980106",0.27
"bareilly","uttar pradesh",2020,16.1641666666667,1302020,"910011",0.27
"bareilly","uttar pradesh",2013,5.445,1302013,"707469",0.27
"bareilly","uttar pradesh",2018,9.59,1302018,"949184",0.27
"bareilly","uttar pradesh",2017,7.524,1302017,"922458",0.27
"bareilly","uttar pradesh",2012,5.36666666666667,1302012,"673552",0.27
"bareilly","uttar pradesh",2014,5.8075,1302014,"729686",0.27
"bareilly","uttar pradesh",2021,19.732,1302021,"948839",0.27
"barmer","rajasthan",2015,33.995,902015,"501922",0.25
"barmer","rajasthan",2017,33.8125,902017,"557618",0.25
"barmer","rajasthan",2013,32.74,902013,"434292",0.25
"barmer","rajasthan",2020,35.5233333333333,902020,"583645",0.25
"barmer","rajasthan",2016,36.605,902016,"529650",0.25
"barmer","rajasthan",2021,36.12,902021,"648142",0.25
"barmer","rajasthan",2018,35.3533333333333,902018,"568102",0.25
"barmer","rajasthan",2019,34.2025,902019,"598550",0.25
"barmer","rajasthan",2011,31.2075,902011,"395331",0.25
"barmer","rajasthan",2014,31.9275,902014,"465408",0.25
"barmer","rajasthan",2012,30.37,902012,"409802",0.25
"barnala","punjab",2018,33.362,6052018,"353942",0.31
"barnala","punjab",2019,34.1566666666667,6052019,"367558",0.31
"barnala","punjab",2017,31.078,6052017,"335057",0.31
"barnala","punjab",2011,22.1775,6052011,"239227",0.31
"barnala","punjab",2016,29.265,6052016,"315783",0.31
"barnala","punjab",2020,35.59,6052020,"352357",0.31
"barnala","punjab",2021,149.545,6052021,"376781",0.31
"barnala","punjab",2013,25.0275,6052013,"267515",0.31
"barnala","punjab",2012,22.9466666666667,6052012,"251813",0.31
"barnala","punjab",2014,27.07,6052014,"278485",0.31
"barnala","punjab",2015,28.0525,6052015,"294895",0.31
"barpeta","assam",2013,2.63750245103156,2802013,"138725",0.21
"barpeta","assam",2012,3.00575069973297,2802012,"132518",0.21
"barpeta","assam",2019,2.88356031988528,2802019,"212315",0.21
"barpeta","assam",2018,2.66012113875661,2802018,"204627",0.21
"barpeta","assam",2017,2.79325069973297,2802017,"195262",0.21
"barpeta","assam",2011,2.43211737172849,2802011,"129354",0.21
"barpeta","assam",2015,2.30133277490061,2802015,"167629",0.21
"barpeta","assam",2016,3.19288947622195,2802016,"179632",0.21
"barpeta","assam",2020,2.05433836599612,2802020,"199646",0.21
"barpeta","assam",2021,3.63327926431017,2802021,"-",0.21
"barpeta","assam",2014,2.69878117154189,2802014,"146425",0.21
"barwani","madhya pradesh",2020,5.18666666666667,3932020,"490238",0.24
"barwani","madhya pradesh",2019,6.16,3932019,"508146",0.24
"barwani","madhya pradesh",2015,7.4425,3932015,"370716",0.24
"barwani","madhya pradesh",2018,8.845,3932018,"482361",0.24
"barwani","madhya pradesh",2016,7.97,3932016,"419465",0.24
"barwani","madhya pradesh",2021,5.53,3932021,"539180",0.24
"barwani","madhya pradesh",2017,7.4175,3932017,"441956",0.24
"barwani","madhya pradesh",2012,10.58,3932012,"306853",0.24
"barwani","madhya pradesh",2013,7.06,3932013,"322598",0.24
"barwani","madhya pradesh",2011,7.13,3932011,"282371",0.24
"barwani","madhya pradesh",2014,7.4225,3932014,"339247",0.24
"bastar","chhattisgarh",2013,1.55966311178456,3742013,"163494",0.27
"bastar","chhattisgarh",2015,2.05513498960837,3742015,"168879",0.27
"bastar","chhattisgarh",2014,1.7540843490774,3742014,"165354",0.27
"bastar","chhattisgarh",2011,2.52318287136518,3742011,"142273",0.27
"bastar","chhattisgarh",2019,1.93247174841414,3742019,"220624",0.27
"bastar","chhattisgarh",2012,1.8230483491266,3742012,"148760",0.27
"bastar","chhattisgarh",2017,2.37770426730883,3742017,"194073",0.27
"bastar","chhattisgarh",2021,2.70840436556846,3742021,"-",0.27
"bastar","chhattisgarh",2016,2.13223759835902,3742016,"187541",0.27
"bastar","chhattisgarh",2018,2.41190978828185,3742018,"209211",0.27
"bastar","chhattisgarh",2020,1.74345353484057,3742020,"215126",0.27
"basti","uttar pradesh",2020,9.2825,1312020,"910011",0.31
"basti","uttar pradesh",2021,11.606,1312021,"948839",0.31
"basti","uttar pradesh",2018,9.42142857142857,1312018,"949184",0.31
"basti","uttar pradesh",2016,4.485,1312016,"888453",0.31
"basti","uttar pradesh",2011,2.89,1312011,"645132",0.31
"basti","uttar pradesh",2019,10.5575,1312019,"980106",0.31
"basti","uttar pradesh",2015,3.5075,1312015,"792049",0.31
"basti","uttar pradesh",2012,3.36666666666667,1312012,"673552",0.31
"basti","uttar pradesh",2017,6.676,1312017,"922458",0.31
"basti","uttar pradesh",2014,3.4925,1312014,"729686",0.31
"basti","uttar pradesh",2013,2.9425,1312013,"707469",0.31
"bathinda","punjab",2019,17.2266666666667,282019,"367558",0.32
"bathinda","punjab",2017,15.25,282017,"335057",0.32
"bathinda","punjab",2015,14.0175,282015,"294895",0.32
"bathinda","punjab",2013,13.0175,282013,"267515",0.32
"bathinda","punjab",2018,16.454,282018,"353942",0.32
"bathinda","punjab",2012,11.9366666666667,282012,"251813",0.32
"bathinda","punjab",2016,14.39,282016,"315783",0.32
"bathinda","punjab",2014,13.3525,282014,"278485",0.32
"bathinda","punjab",2021,160.093333333333,282021,"376781",0.32
"bathinda","punjab",2020,19.1633333333333,282020,"352357",0.32
"bathinda","punjab",2011,12.245,282011,"239227",0.32
"begusarai","bihar",2015,5.32,1912015,"269200",0.21
"begusarai","bihar",2017,4.89,1912017,"312605",0.21
"begusarai","bihar",2011,5.7625,1912011,"228497",0.21
"begusarai","bihar",2013,5.22,1912013,"246915",0.21
"begusarai","bihar",2016,5.1225,1912016,"289265",0.21
"begusarai","bihar",2020,4.78666666666667,1912020,"344183",0.21
"begusarai","bihar",2012,6.53,1912012,"236933",0.21
"begusarai","bihar",2014,4.7375,1912014,"255739",0.21
"begusarai","bihar",2019,5.9325,1912019,"359196",0.21
"begusarai","bihar",2018,5.13,1912018,"345545",0.21
"begusarai","bihar",2021,4.9,1912021,"382274",0.21
"betul","madhya pradesh",2021,7.36,3942021,"539180",0.33
"betul","madhya pradesh",2013,6.445,3942013,"322598",0.33
"betul","madhya pradesh",2017,7.95,3942017,"441956",0.33
"betul","madhya pradesh",2014,8.19,3942014,"339247",0.33
"betul","madhya pradesh",2016,9.83,3942016,"419465",0.33
"betul","madhya pradesh",2020,4.95333333333333,3942020,"490238",0.33
"betul","madhya pradesh",2018,9.12166666666667,3942018,"482361",0.33
"betul","madhya pradesh",2019,5.94857142857143,3942019,"508146",0.33
"betul","madhya pradesh",2011,6.715,3942011,"282371",0.33
"betul","madhya pradesh",2015,9.0725,3942015,"370716",0.33
"betul","madhya pradesh",2012,9.22666666666667,3942012,"306853",0.33
"bhagalpur","bihar",2021,6.85,1922021,"382274",0.24
"bhagalpur","bihar",2019,5.6125,1922019,"359196",0.24
"bhagalpur","bihar",2016,4.91,1922016,"289265",0.24
"bhagalpur","bihar",2013,4.845,1922013,"246915",0.24
"bhagalpur","bihar",2011,4.81,1922011,"228497",0.24
"bhagalpur","bihar",2012,5.04666666666667,1922012,"236933",0.24
"bhagalpur","bihar",2014,4.685,1922014,"255739",0.24
"bhagalpur","bihar",2017,4.74,1922017,"312605",0.24
"bhagalpur","bihar",2020,5.74666666666667,1922020,"344183",0.24
"bhagalpur","bihar",2018,4.625,1922018,"345545",0.24
"bhagalpur","bihar",2015,4.5325,1922015,"269200",0.24
"bhandara","maharashtra",2012,5.79,4712012,"1189711",0.24
"bhandara","maharashtra",2017,6.39,4712017,"1661065",0.24
"bhandara","maharashtra",2016,6.02,4712016,"1596121",0.24
"bhandara","maharashtra",2019,5.77,4712019,"1782903",0.24
"bhandara","maharashtra",2011,4.985,4712011,"1126595",0.24
"bhandara","maharashtra",2018,6.465,4712018,"1728578",0.24
"bhandara","maharashtra",2015,4.965,4712015,"1452513",0.24
"bhandara","maharashtra",2014,4.71,4712014,"1345341",0.24
"bhandara","maharashtra",2013,4.5725,4712013,"1267551",0.24
"bhandara","maharashtra",2020,3.45,4712020,"1653094",0.24
"bhandara","maharashtra",2021,5.59,4712021,"-",0.24
"bharatpur","rajasthan",2014,12.3975,912014,"465408",0.25
"bharatpur","rajasthan",2019,14.8025,912019,"598550",0.25
